key	text	tooltip
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_grn_savage_orcs_1SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_grn_savage_orcs_1THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_grn_savage_orcs_1FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_grn_savage_orcs_1FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_grn_savage_orcs_1SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_grn_savage_orcs_1THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_grn_savage_orcs_1FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_teb_teb_1FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_teb_teb_1SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_teb_teb_1THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_teb_teb_1FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_teb_teb_1FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_teb_teb_1SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_teb_teb_1THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_teb_teb_1FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_vmp_vampire_counts_1FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_vmp_vampire_counts_1SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_vmp_vampire_counts_1THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_vmp_vampire_counts_1FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_vmp_vampire_counts_1FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_vmp_vampire_counts_1SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_vmp_vampire_counts_1THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_vmp_vampire_counts_1FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_dlc09_sc_tmb_tomb_kings_2FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_dlc09_sc_tmb_tomb_kings_2SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_dlc09_sc_tmb_tomb_kings_2THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_dlc09_sc_tmb_tomb_kings_2FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_dlc09_sc_tmb_tomb_kings_2FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_dlc09_sc_tmb_tomb_kings_2SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_dlc09_sc_tmb_tomb_kings_2THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_dlc09_sc_tmb_tomb_kings_2FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_dlc11_sc_cst_vampire_coast_2FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_dlc11_sc_cst_vampire_coast_2SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_dlc11_sc_cst_vampire_coast_2THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_dlc11_sc_cst_vampire_coast_2FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_dlc11_sc_cst_vampire_coast_2FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_dlc11_sc_cst_vampire_coast_2SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_dlc11_sc_cst_vampire_coast_2THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_dlc11_sc_cst_vampire_coast_2FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_rogue_2FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_rogue_2SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_rogue_2THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_rogue_2FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_rogue_2FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_rogue_2SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_rogue_2THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_rogue_2FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_rogue_chaos_2FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_rogue_chaos_2SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_rogue_chaos_2THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_rogue_chaos_2FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_rogue_chaos_2FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_rogue_chaos_2SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_rogue_chaos_2THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_rogue_chaos_2FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_def_dark_elves_2FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_def_dark_elves_2SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_def_dark_elves_2THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_def_dark_elves_2FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_def_dark_elves_2FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_def_dark_elves_2SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_def_dark_elves_2THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_def_dark_elves_2FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_hef_high_elves_2FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_hef_high_elves_2SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_hef_high_elves_2THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_hef_high_elves_2FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_hef_high_elves_2FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_hef_high_elves_2SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_hef_high_elves_2THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_hef_high_elves_2FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_lzd_lizardmen_2FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_lzd_lizardmen_2SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_lzd_lizardmen_2THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_lzd_lizardmen_2FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_lzd_lizardmen_2FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_lzd_lizardmen_2SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_lzd_lizardmen_2THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_lzd_lizardmen_2FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_skv_skaven_2FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_skv_skaven_2SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_skv_skaven_2THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_skv_skaven_2FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_skv_skaven_2FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_skv_skaven_2SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_skv_skaven_2THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_skv_skaven_2FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_cth_cathay_2FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_cth_cathay_2SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_cth_cathay_2THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_cth_cathay_2FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_cth_cathay_2FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_cth_cathay_2SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_cth_cathay_2THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_cth_cathay_2FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_dae_daemons_2FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_dae_daemons_2SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_dae_daemons_2THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_dae_daemons_2FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_dae_daemons_2FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_dae_daemons_2SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_dae_daemons_2THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_dae_daemons_2FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_kho_khorne_2FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_kho_khorne_2SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_kho_khorne_2THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_kho_khorne_2FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_kho_khorne_2FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
